"subject_id","wave","fcOrder","group","item","forecast","bscore","bscore_standardized","bscore_standardized_to_reg"
"0vmPFl2IZJK1p5l9dGu5",1,"fcCB","reg","M7949",57,0.6498,-0.467498496366581,NA
"6wy442hkJPB9xqeWlzIo",1,"fcDC","reg","C47",70,0.98,0.941208647735266,NA
"6wy442hkJPB9xqeWlzIo",1,"fcDC","reg","M7949",70,0.98,0.0733552034846948,NA
"6wy442hkJPB9xqeWlzIo",1,"fcDC","reg","G1920",10,1.62,1.39176007657687,NA
"6wy442hkJPB9xqeWlzIo",1,"fcDC","reg","G2006",15,1.445,1.53603172905681,NA
"5FK6Vbwq2sUGNtVEgaFU",1,"fcBA","reg","G1472",71,1.0082,1.08401673473587,NA
"5FK6Vbwq2sUGNtVEgaFU",1,"fcBA","reg","G1948",10,1.62,1.27874885393936,NA
"5FK6Vbwq2sUGNtVEgaFU",1,"fcBA","reg","C1039",100,0,-1.337298797169,NA
"5FK6Vbwq2sUGNtVEgaFU",1,"fcBA","reg","G2063",79,0.0882,-0.107988765887388,NA
"SqhyFLTUrs6u8geASTKe",1,"fcCB","reg","C1039",100,0,-1.337298797169,NA
"SqhyFLTUrs6u8geASTKe",1,"fcCB","reg","G2063",84,0.0512,-0.291015914585695,NA
"SqhyFLTUrs6u8geASTKe",1,"fcCB","reg","C47",22,0.0968,-0.762963225814609,NA
"SqhyFLTUrs6u8geASTKe",1,"fcCB","reg","M7949",87,1.5138,0.947697132559834,NA
"5rHhraHsUTAqh6sjU2d1",1,"fcBA","reg","G1472",85,1.445,1.95938362924556,NA
"5rHhraHsUTAqh6sjU2d1",1,"fcBA","reg","G1948",40,0.72,-0.0637311189306461,NA
"5rHhraHsUTAqh6sjU2d1",1,"fcBA","reg","C1039",90,0.02,-1.31117757453149,NA
"5rHhraHsUTAqh6sjU2d1",1,"fcBA","reg","G2063",80,0.08,-0.148551539382688,NA
"EBrkSBiy1PKvIf2SZ558",1,"fcDC","reg","C47",34,0.2312,-0.503632723317889,NA
"EBrkSBiy1PKvIf2SZ558",1,"fcDC","reg","M7949",62,0.7688,-0.272581505808429,NA
"EBrkSBiy1PKvIf2SZ558",1,"fcDC","reg","G1920",42,0.6728,-0.309794199831306,NA
"EBrkSBiy1PKvIf2SZ558",1,"fcDC","reg","G2006",65,0.245,-0.969993022785186,NA
"nmy4BvIJvHgW6RKgnx5i",1,"fcBA","reg","G1472",60,0.72,0.506450940327237,NA
"nmy4BvIJvHgW6RKgnx5i",1,"fcBA","reg","G1948",18,1.3448,0.868248311124001,NA
"nmy4BvIJvHgW6RKgnx5i",1,"fcBA","reg","C1039",49,0.5202,-0.65788579636752,NA
"nmy4BvIJvHgW6RKgnx5i",1,"fcBA","reg","G2063",80,0.08,-0.148551539382688,NA
"oO4EVyNmcCaw95OzZ81f",1,"fcCB","reg","C1039",5,1.805,1.02014154586573,NA
"oO4EVyNmcCaw95OzZ81f",1,"fcCB","reg","G2063",99,2e-04,-0.543296579007688,NA
"oO4EVyNmcCaw95OzZ81f",1,"fcCB","reg","C47",34,0.2312,-0.503632723317889,NA
"oO4EVyNmcCaw95OzZ81f",1,"fcCB","reg","M7949",20,0.08,-1.40080690998032,NA
"97lEJzdzHXPBSr47uRP0",1,"fcAE","reg","G1472",46,0.4232,-0.0883496418396014,NA
"97lEJzdzHXPBSr47uRP0",1,"fcAE","reg","G1948",86,0.0392,-1.07924263618609,NA
"97lEJzdzHXPBSr47uRP0",1,"fcAE","reg","G2404",65,0.245,-0.562486711769383,NA
"YKfl7gWHxWULS9tPXFrs",1,"fcBA","reg","G1472",60,0.72,0.506450940327237,NA
"YKfl7gWHxWULS9tPXFrs",1,"fcBA","reg","G1948",10,1.62,1.27874885393936,NA
"YKfl7gWHxWULS9tPXFrs",1,"fcBA","reg","C1039",0,2,1.27482346658139,NA
"YKfl7gWHxWULS9tPXFrs",1,"fcBA","reg","G2063",100,0,-0.544285914946597,NA
"Rw1m2pue8CmVp1Gbe9Aj",1,"fcED","reg","G2404",55,0.405,-0.189621374641685,NA
"Rw1m2pue8CmVp1Gbe9Aj",1,"fcED","reg","G1920",29,1.0082,0.292719846101236,NA
"Rw1m2pue8CmVp1Gbe9Aj",1,"fcED","reg","G2006",50,0.5,-0.437462763018762,NA
"V1xdoWDG7JrNH3V0yjyU",1,"fcAE","reg","G1472",40,0.32,-0.295167094938044,NA
"V1xdoWDG7JrNH3V0yjyU",1,"fcAE","reg","G1948",8,1.6928,1.38734056730041,NA
"V1xdoWDG7JrNH3V0yjyU",1,"fcAE","reg","G2404",60,0.32,-0.387706084990774,NA
"sakpCgS4Q92eACEHYviZ",1,"fcBA","reg","G1472",28,0.1568,-0.622227253326278,NA
"sakpCgS4Q92eACEHYviZ",1,"fcBA","reg","G1948",30,0.98,0.324096428787357,NA
"sakpCgS4Q92eACEHYviZ",1,"fcBA","reg","C1039",50,0.5,-0.684268231231399,NA
"sakpCgS4Q92eACEHYviZ",1,"fcBA","reg","G2063",86,0.0392,-0.350376070920282,NA
"rHuRrq19Qf7W491h1pSZ",1,"fcBA","reg","G1472",23,0.1058,-0.724433552822602,NA
"rHuRrq19Qf7W491h1pSZ",1,"fcBA","reg","G1948",4,1.8432,1.61168388721113,NA
"rHuRrq19Qf7W491h1pSZ",1,"fcBA","reg","C1039",5,1.805,1.02014154586573,NA
"rHuRrq19Qf7W491h1pSZ",1,"fcBA","reg","G2063",93,0.00979999999999999,-0.495808453940019,NA
"omfSFxzu7MrjjSSafj2q",1,"fcCB","reg","C1039",23,1.1858,0.211428493008609,NA
"omfSFxzu7MrjjSSafj2q",1,"fcCB","reg","G2063",77,0.1058,-0.0209272032633276,NA
"omfSFxzu7MrjjSSafj2q",1,"fcCB","reg","C47",44,0.3872,-0.202624104348482,NA
"omfSFxzu7MrjjSSafj2q",1,"fcCB","reg","M7949",76,1.1552,0.360325428239218,NA
"koseFfJYBpIeF1CO7X2W",1,"fcED","reg","G2404",75,0.125,-0.842135714615156,NA
"koseFfJYBpIeF1CO7X2W",1,"fcED","reg","G1920",20,1.28,0.780982570264817,NA
"koseFfJYBpIeF1CO7X2W",1,"fcED","reg","G2006",30,0.98,0.564947137718036,NA
"3RXZTpxFAGsHEekF2MpS",1,"fcCB","reg","C1039",100,0,-1.337298797169,NA
"3RXZTpxFAGsHEekF2MpS",1,"fcCB","reg","G2063",85,0.045,-0.321685328691898,NA
"3RXZTpxFAGsHEekF2MpS",1,"fcCB","reg","C47",44,0.3872,-0.202624104348482,NA
"3RXZTpxFAGsHEekF2MpS",1,"fcCB","reg","M7949",59,0.6962,-0.39149724962794,NA
"x9MGSL6YNBmOXrcLFokc",1,"fcAE","reg","G1472",10,0.02,-0.896380621387004,NA
"x9MGSL6YNBmOXrcLFokc",1,"fcAE","reg","G1948",70,0.18,-0.869219102652652,NA
"x9MGSL6YNBmOXrcLFokc",1,"fcAE","reg","G2404",15,1.445,2.23400331668835,NA
"syj9XP7tS6fLXa3zk0lr",1,"fcED","reg","G2404",40,0.72,0.54445725782847,NA
"syj9XP7tS6fLXa3zk0lr",1,"fcED","reg","G1920",50,0.5,-0.620212885392258,NA
"syj9XP7tS6fLXa3zk0lr",1,"fcED","reg","G2006",85,0.045,-1.38766381475885,NA
"BnD3XkfFNuYUPnmbpD0e",1,"fcDC","reg","C47",33,0.2178,-0.529488591870389,NA
"BnD3XkfFNuYUPnmbpD0e",1,"fcDC","reg","M7949",5,0.005,-1.52365375276907,NA
"BnD3XkfFNuYUPnmbpD0e",1,"fcDC","reg","G1920",25,1.125,0.502539883563731,NA
"BnD3XkfFNuYUPnmbpD0e",1,"fcDC","reg","G2006",50,0.5,-0.437462763018762,NA
"PPoF7VmcJfI5PN9okf0T",1,"fcAE","reg","G1472",66,0.8712,0.809462557657513,NA
"PPoF7VmcJfI5PN9okf0T",1,"fcAE","reg","G1948",57,0.3698,-0.58610499281851,NA
"PPoF7VmcJfI5PN9okf0T",1,"fcAE","reg","G2404",60,0.32,-0.387706084990774,NA
"jnddVA5OnRXjgyBHLhkr",1,"fcAE","reg","G1472",19,0.0722,-0.791769467784885,NA
"jnddVA5OnRXjgyBHLhkr",1,"fcAE","reg","G1948",62,0.2888,-0.706928190376811,NA
"jnddVA5OnRXjgyBHLhkr",1,"fcAE","reg","G2404",40,0.72,0.54445725782847,NA
"OQBbRgSRcYyepR1DfiXP",1,"fcBA","reg","G1472",79,1.2482,1.56498755589504,NA
"OQBbRgSRcYyepR1DfiXP",1,"fcBA","reg","G1948",86,0.0392,-1.07924263618609,NA
"OQBbRgSRcYyepR1DfiXP",1,"fcBA","reg","C1039",86,0.0392,-1.28610120079949,NA
"OQBbRgSRcYyepR1DfiXP",1,"fcBA","reg","G2063",79,0.0882,-0.107988765887388,NA
"jI8rOnEGaJSjTVGKc7CZ",1,"fcBA","reg","G1472",45,0.405,-0.124823262444172,NA
"jI8rOnEGaJSjTVGKc7CZ",1,"fcBA","reg","G1948",18,1.3448,0.868248311124001,NA
"jI8rOnEGaJSjTVGKc7CZ",1,"fcBA","reg","C1039",90,0.02,-1.31117757453149,NA
"jI8rOnEGaJSjTVGKc7CZ",1,"fcBA","reg","G2063",75,0.125,0.0740490468720107,NA
"5YbhiAWE4VtpOkgYKiOV",1,"fcCB","reg","C1039",80,0.08,-1.23281390661898,NA
"5YbhiAWE4VtpOkgYKiOV",1,"fcCB","reg","G2063",70,0.18,0.346116430072198,NA
"5YbhiAWE4VtpOkgYKiOV",1,"fcCB","reg","C47",0,0,-0.949742932969985,NA
"5YbhiAWE4VtpOkgYKiOV",1,"fcCB","reg","M7949",35,0.245,-1.13054385584507,NA
"c4Vl8k5Mz917NgkI3qRH",1,"fcCB","reg","C1039",2,1.9208,1.17138342493688,NA
"c4Vl8k5Mz917NgkI3qRH",1,"fcCB","reg","G2063",100,0,-0.544285914946597,NA
"c4Vl8k5Mz917NgkI3qRH",1,"fcCB","reg","C47",75,1.125,1.22099229998247,NA
"c4Vl8k5Mz917NgkI3qRH",1,"fcCB","reg","M7949",92,1.6928,1.24089159734899,NA
"r8rsLAWvh28zXii51d6C",1,"fcBA","reg","G1472",80,1.28,1.62871618969863,NA
"r8rsLAWvh28zXii51d6C",1,"fcBA","reg","G1948",20,1.28,0.771589753077361,NA
"r8rsLAWvh28zXii51d6C",1,"fcBA","reg","C1039",50,0.5,-0.684268231231399,NA
"r8rsLAWvh28zXii51d6C",1,"fcBA","reg","G2063",40,0.72,3.01732346512859,NA
"jWVRSGBb26oZsTvK62ck",1,"fcED","reg","G2404",50,0.5,0.0317674192778857,NA
"jWVRSGBb26oZsTvK62ck",1,"fcED","reg","G1920",5,1.805,1.72409489618785,NA
"jWVRSGBb26oZsTvK62ck",1,"fcED","reg","G2006",30,0.98,0.564947137718036,NA
"ItE5RZJzDMaydeYzryZK",1,"fcDC","reg","C47",20,0.08,-0.795379538626699,NA
"ItE5RZJzDMaydeYzryZK",1,"fcDC","reg","M7949",94,1.7672,1.36275566539543,NA
"ItE5RZJzDMaydeYzryZK",1,"fcDC","reg","G1920",2,1.9208,1.93211852922001,NA
"ItE5RZJzDMaydeYzryZK",1,"fcDC","reg","G2006",71,0.1682,-1.13037860690307,NA
"s16ztfeT6kdUIE27AFTD",1,"fcCB","reg","C1039",10,1.62,0.778520236468818,NA
"s16ztfeT6kdUIE27AFTD",1,"fcCB","reg","G2063",95,0.00500000000000001,-0.519552516473853,NA
"s16ztfeT6kdUIE27AFTD",1,"fcCB","reg","C47",69,0.9522,0.887567368200974,NA
"s16ztfeT6kdUIE27AFTD",1,"fcCB","reg","M7949",80,1.28,0.564742574639701,NA
"NneQhA1SAtPySGJTD5kT",1,"fcDC","reg","C47",35,0.245,-0.477005037793672,NA
"NneQhA1SAtPySGJTD5kT",1,"fcDC","reg","M7949",68,0.9248,-0.0170600728078257,NA
"NneQhA1SAtPySGJTD5kT",1,"fcDC","reg","G1920",85,0.045,-1.43757690119222,NA
"NneQhA1SAtPySGJTD5kT",1,"fcDC","reg","G2006",33,0.8978,0.393284442216859,NA
"EWGtEMZLxRLRxWmtzpso",1,"fcED","reg","G2404",93,0.00979999999999999,-1.1105987573471,NA
"EWGtEMZLxRLRxWmtzpso",1,"fcED","reg","G1920",10,1.62,1.39176007657687,NA
"EWGtEMZLxRLRxWmtzpso",1,"fcED","reg","G2006",35,0.845,0.283019353135812,NA
"CRGZ4TavntGH5E9LSBCX",1,"fcAE","sup","G1472",10,0.02,-0.603538061355238,-0.896380621387004
"CRGZ4TavntGH5E9LSBCX",1,"fcAE","sup","G1948",70,0.18,-0.704246296432746,-0.869219102652652
"CRGZ4TavntGH5E9LSBCX",1,"fcAE","sup","G2404",55,0.405,-0.49632356806793,-0.189621374641685
"cdIFWh4OfuE5crx6fZVB",1,"fcDC","reg","C47",23,0.1058,-0.745597343950989,NA
"cdIFWh4OfuE5crx6fZVB",1,"fcDC","reg","M7949",33,0.2178,-1.17509631082979,NA
"cdIFWh4OfuE5crx6fZVB",1,"fcDC","reg","G1920",20,1.28,0.780982570264817,NA
"cdIFWh4OfuE5crx6fZVB",1,"fcDC","reg","G2006",25,1.125,0.867758461898944,NA
"3tTUMdxsjmc5L6TurNVG",1,"fcCB","reg","C1039",1,1.9602,1.22284223353276,NA
"3tTUMdxsjmc5L6TurNVG",1,"fcCB","reg","G2063",65,0.245,0.667650610217874,NA
"3tTUMdxsjmc5L6TurNVG",1,"fcCB","reg","C47",30,0.18,-0.602425295697592,NA
"3tTUMdxsjmc5L6TurNVG",1,"fcCB","reg","M7949",47,0.4418,-0.808193740367384,NA
"DwsLORNs9ADEuzI6TZqL",1,"fcCB","reg","C1039",18,1.3448,0.419092212976765,NA
"DwsLORNs9ADEuzI6TZqL",1,"fcCB","reg","G2063",82,0.0648,-0.223741070739831,NA
"DwsLORNs9ADEuzI6TZqL",1,"fcCB","reg","C47",22,0.0968,-0.762963225814609,NA
"DwsLORNs9ADEuzI6TZqL",1,"fcCB","reg","M7949",40,0.32,-1.00769701305632,NA
"ePV1AgHR8WO6UjCufdXI",1,"fcDC","reg","C47",30,0.18,-0.602425295697592,NA
"ePV1AgHR8WO6UjCufdXI",1,"fcDC","reg","M7949",80,1.28,0.564742574639701,NA
"ePV1AgHR8WO6UjCufdXI",1,"fcDC","reg","G1920",20,1.28,0.780982570264817,NA
"ePV1AgHR8WO6UjCufdXI",1,"fcDC","reg","G2006",50,0.5,-0.437462763018762,NA
"GYv2yIEyt3cnKUR2SAOh",1,"fcBA","reg","G1472",84,1.4112,1.89164690526564,NA
"GYv2yIEyt3cnKUR2SAOh",1,"fcBA","reg","G1948",5,1.805,1.55470307058487,NA
"GYv2yIEyt3cnKUR2SAOh",1,"fcBA","reg","C1039",0,2,1.27482346658139,NA
"GYv2yIEyt3cnKUR2SAOh",1,"fcBA","reg","G2063",98,0.000800000000000001,-0.540328571190958,NA
"OmZM4S3itebyEHtD50je",1,"fcBA","reg","G1472",50,0.5,0.0655610209313325,NA
"OmZM4S3itebyEHtD50je",1,"fcBA","reg","G1948",50,0.5,-0.391892890076649,NA
"OmZM4S3itebyEHtD50je",1,"fcBA","reg","C1039",10,1.62,0.778520236468818,NA
"OmZM4S3itebyEHtD50je",1,"fcBA","reg","G2063",80,0.08,-0.148551539382688,NA
"kf4aCVgEELoUEYO0Sl6k",1,"fcED","reg","G2404",70,0.18,-0.71396325497751,NA
"kf4aCVgEELoUEYO0Sl6k",1,"fcED","reg","G1920",40,0.72,-0.22500391071975,NA
"kf4aCVgEELoUEYO0Sl6k",1,"fcED","reg","G2006",10,1.62,1.90149367203377,NA
"xerEAhCM3QCii740dMOT",1,"fcAE","reg","G1472",35,0.245,-0.445470476550284,NA
"xerEAhCM3QCii740dMOT",1,"fcAE","reg","G1948",18,1.3448,0.868248311124001,NA
"xerEAhCM3QCii740dMOT",1,"fcAE","reg","G2404",75,0.125,-0.842135714615156,NA
"TR7GhfPv29MllKQqXqSy",1,"fcAE","reg","G1472",80,1.28,1.62871618969863,NA
"TR7GhfPv29MllKQqXqSy",1,"fcAE","reg","G1948",90,0.02,-1.10788220894065,NA
"TR7GhfPv29MllKQqXqSy",1,"fcAE","reg","G2404",35,0.845,0.835758302459484,NA
"jNBKatcwaUXY3CsYCnbg",1,"fcAE","reg","G1472",59,0.6962,0.458754667228953,NA
"jNBKatcwaUXY3CsYCnbg",1,"fcAE","reg","G1948",13,1.5138,1.1203362171407,NA
"jNBKatcwaUXY3CsYCnbg",1,"fcAE","reg","G2404",35,0.845,0.835758302459484,NA
"5llz14NWMVCOAnVPYcDm",1,"fcBA","reg","G1472",70,0.98,1.02750266324967,NA
"5llz14NWMVCOAnVPYcDm",1,"fcBA","reg","G1948",30,0.98,0.324096428787357,NA
"5llz14NWMVCOAnVPYcDm",1,"fcBA","reg","C1039",40,0.72,-0.396934782218857,NA
"5llz14NWMVCOAnVPYcDm",1,"fcBA","reg","G2063",65,0.245,0.667650610217874,NA
"sClbYCJAyZpxuQs82V3F",1,"fcED","reg","G2404",41,0.6962,0.488993538930725,NA
"sClbYCJAyZpxuQs82V3F",1,"fcED","reg","G1920",38,0.7688,-0.137339374519666,NA
"sClbYCJAyZpxuQs82V3F",1,"fcED","reg","G2006",18,1.3448,1.326778662278,NA
"Q5v7vEQrx6bW7SNYTjUD",1,"fcAE","reg","G1472",56,0.6272,0.320475556145692,NA
"Q5v7vEQrx6bW7SNYTjUD",1,"fcAE","reg","G1948",25,1.125,0.540384868860859,NA
"Q5v7vEQrx6bW7SNYTjUD",1,"fcAE","reg","G2404",73,0.1458,-0.793663220788555,NA
"wc8gFFDsjo1YttzTxjgf",1,"fcCB","reg","C1039",19,1.3122,0.376514620077634,NA
"wc8gFFDsjo1YttzTxjgf",1,"fcCB","reg","G2063",84,0.0512,-0.291015914585695,NA
"wc8gFFDsjo1YttzTxjgf",1,"fcCB","reg","C47",35,0.245,-0.477005037793672,NA
"wc8gFFDsjo1YttzTxjgf",1,"fcCB","reg","M7949",34,0.2312,-1.1531476749182,NA
"MskJPTzjpASwSGntWf2Y",1,"fcED","reg","G2404",40,0.72,0.54445725782847,NA
"MskJPTzjpASwSGntWf2Y",1,"fcED","reg","G1920",4,1.8432,1.79271754542644,NA
"MskJPTzjpASwSGntWf2Y",1,"fcED","reg","G2006",10,1.62,1.90149367203377,NA
"gIVXFcb4XIgyVfkGHGYP",1,"fcCB","reg","C1039",22,1.2168,0.25191638809674,NA
"gIVXFcb4XIgyVfkGHGYP",1,"fcCB","reg","G2063",85,0.045,-0.321685328691898,NA
"gIVXFcb4XIgyVfkGHGYP",1,"fcCB","reg","C47",25,0.125,-0.708550129308601,NA
"gIVXFcb4XIgyVfkGHGYP",1,"fcCB","reg","M7949",67,0.8978,-0.0612849362117762,NA
"VdblB6kOjPuNZJSookux",1,"fcAE","reg","G1472",10,0.02,-0.896380621387004,NA
"VdblB6kOjPuNZJSookux",1,"fcAE","reg","G1948",5,1.805,1.55470307058487,NA
"VdblB6kOjPuNZJSookux",1,"fcAE","reg","G2404",85,0.045,-1.028568383179,NA
"qexjC6y4MMUWHAt5bqvh",1,"fcDC","reg","C47",29,0.1682,-0.625193896363227,NA
"qexjC6y4MMUWHAt5bqvh",1,"fcDC","reg","M7949",83,1.3778,0.724934857636232,NA
"qexjC6y4MMUWHAt5bqvh",1,"fcDC","reg","G1920",82,0.0648,-1.40200809347169,NA
"qexjC6y4MMUWHAt5bqvh",1,"fcDC","reg","G2006",20,1.28,1.19145332567854,NA
"3HNTHcsl7dZ2TGlwR4g6",1,"fcAE","reg","G1472",32,0.2048,-0.526033089094445,NA
"3HNTHcsl7dZ2TGlwR4g6",1,"fcAE","reg","G1948",4,1.8432,1.61168388721113,NA
"3HNTHcsl7dZ2TGlwR4g6",1,"fcAE","reg","G2404",50,0.5,0.0317674192778857,NA
"EtulJVHuPSc3ZLVKBPtb",1,"fcDC","reg","C47",65,0.845,0.680720419780971,NA
"EtulJVHuPSc3ZLVKBPtb",1,"fcDC","reg","M7949",90,1.62,1.12164826194871,NA
"EtulJVHuPSc3ZLVKBPtb",1,"fcDC","reg","G1920",40,0.72,-0.22500391071975,NA
"EtulJVHuPSc3ZLVKBPtb",1,"fcDC","reg","G2006",70,0.18,-1.10573603017663,NA
"NfezsS2GPqZf3vUkvzDQ",1,"fcAE","reg","G1472",10,0.02,-0.896380621387004,NA
"NfezsS2GPqZf3vUkvzDQ",1,"fcAE","reg","G1948",70,0.18,-0.869219102652652,NA
"NfezsS2GPqZf3vUkvzDQ",1,"fcAE","reg","G2404",30,0.98,1.15036343066098,NA
"k9MmGT1uWvO13aGxHsEY",1,"fcAE","reg","G1472",25,0.125,-0.685955887129868,NA
"k9MmGT1uWvO13aGxHsEY",1,"fcAE","reg","G1948",5,1.805,1.55470307058487,NA
"k9MmGT1uWvO13aGxHsEY",1,"fcAE","reg","G2404",30,0.98,1.15036343066098,NA
"NS80TKIsEEKLQYESGAtd",1,"fcAE","reg","G1472",40,0.32,-0.295167094938044,NA
"NS80TKIsEEKLQYESGAtd",1,"fcAE","reg","G1948",75,0.125,-0.951259545439153,NA
"NS80TKIsEEKLQYESGAtd",1,"fcAE","reg","G2404",75,0.125,-0.842135714615156,NA
"Bipzf7LJ6qdGqAscZzBg",1,"fcDC","reg","C47",68,0.9248,0.834697905638399,NA
"Bipzf7LJ6qdGqAscZzBg",1,"fcDC","reg","M7949",95,1.805,1.42467047416096,NA
"Bipzf7LJ6qdGqAscZzBg",1,"fcDC","reg","G1920",25,1.125,0.502539883563731,NA
"Bipzf7LJ6qdGqAscZzBg",1,"fcDC","reg","G2006",72,0.1568,-1.15418584204557,NA
"3TUTJUD20hg4uydW0nPU",1,"fcED","reg","G2404",55,0.405,-0.189621374641685,NA
"3TUTJUD20hg4uydW0nPU",1,"fcED","reg","G1920",40,0.72,-0.22500391071975,NA
"3TUTJUD20hg4uydW0nPU",1,"fcED","reg","G2006",35,0.845,0.283019353135812,NA
"m2g6jSBVMT8QMYfBVVps",1,"fcAE","reg","G1472",33,0.2178,-0.499980502948323,NA
"m2g6jSBVMT8QMYfBVVps",1,"fcAE","reg","G1948",2,1.9208,1.72743549376081,NA
"m2g6jSBVMT8QMYfBVVps",1,"fcAE","reg","G2404",52,0.4608,-0.0595845883184002,NA
"1bohrO3vq1ZQNnSrphM4",1,"fcDC","reg","C47",20,0.08,-0.795379538626699,NA
"1bohrO3vq1ZQNnSrphM4",1,"fcDC","reg","M7949",37,0.2738,-1.08337066821419,NA
"1bohrO3vq1ZQNnSrphM4",1,"fcDC","reg","G1920",30,0.98,0.242061241165941,NA
"1bohrO3vq1ZQNnSrphM4",1,"fcDC","reg","G2006",28,1.0368,0.683565642638557,NA
"dK03wJ3XzhgE9DtBrUzC",1,"fcCB","reg","C1039",35,0.845,-0.233677140734457,NA
"dK03wJ3XzhgE9DtBrUzC",1,"fcCB","reg","G2063",75,0.125,0.0740490468720107,NA
"dK03wJ3XzhgE9DtBrUzC",1,"fcCB","reg","C47",25,0.125,-0.708550129308601,NA
"dK03wJ3XzhgE9DtBrUzC",1,"fcCB","reg","M7949",75,1.125,0.310859099542948,NA
"n67Cb0LnyydD86IYfON7",1,"fcCB","reg","C1039",1,1.9602,1.22284223353276,NA
"n67Cb0LnyydD86IYfON7",1,"fcCB","reg","G2063",95,0.00500000000000001,-0.519552516473853,NA
"n67Cb0LnyydD86IYfON7",1,"fcCB","reg","C47",68,0.9248,0.834697905638399,NA
"n67Cb0LnyydD86IYfON7",1,"fcCB","reg","M7949",75,1.125,0.310859099542948,NA
"B5WG1QJDTZpBmQeLAwN1",1,"fcAE","reg","G1472",36,0.2592,-0.417013036298367,NA
"B5WG1QJDTZpBmQeLAwN1",1,"fcAE","reg","G1948",92,0.0128,-1.11862204872361,NA
"B5WG1QJDTZpBmQeLAwN1",1,"fcAE","reg","G2404",71,0.1682,-0.741462073590677,NA
"uKYfZr65pq4KTBvCj3dE",1,"fcAE","reg","G1472",52,0.5408,0.147326060528391,NA
"uKYfZr65pq4KTBvCj3dE",1,"fcAE","reg","G1948",60,0.32,-0.66038888465065,NA
"uKYfZr65pq4KTBvCj3dE",1,"fcAE","reg","G2404",81,0.0722,-0.965181275867296,NA
"ydd1LumbkUH3nodzQ6ED",1,"fcDC","reg","C47",55,0.605,0.217630236751114,NA
"ydd1LumbkUH3nodzQ6ED",1,"fcDC","reg","M7949",69,0.9522,0.0278199737576642,NA
"ydd1LumbkUH3nodzQ6ED",1,"fcDC","reg","G1920",43,0.6498,-0.351111501728886,NA
"ydd1LumbkUH3nodzQ6ED",1,"fcDC","reg","G2006",68,0.2048,-1.05394485197189,NA
"7g48cSLs8jYPIKalXiUZ",1,"fcDC","reg","C47",5,0.005,-0.940095220823529,NA
"7g48cSLs8jYPIKalXiUZ",1,"fcDC","reg","M7949",85,1.445,0.835005628774953,NA
"7g48cSLs8jYPIKalXiUZ",1,"fcDC","reg","G1920",5,1.805,1.72409489618785,NA
"7g48cSLs8jYPIKalXiUZ",1,"fcDC","reg","G2006",32,0.9248,0.449669999133304,NA
"xoO6skepz0KramQLSPL9",1,"fcBA","reg","G1472",31,0.1922,-0.551284057205301,NA
"xoO6skepz0KramQLSPL9",1,"fcBA","reg","G1948",97,0.0018,-1.13503013728091,NA
"xoO6skepz0KramQLSPL9",1,"fcBA","reg","C1039",90,0.02,-1.31117757453149,NA
"xoO6skepz0KramQLSPL9",1,"fcBA","reg","G2063",80,0.08,-0.148551539382688,NA
"1UyTuCcPk3kU0qlGCyiZ",1,"fcCB","reg","C1039",100,0,-1.337298797169,NA
"1UyTuCcPk3kU0qlGCyiZ",1,"fcCB","reg","G2063",95,0.00500000000000001,-0.519552516473853,NA
"1UyTuCcPk3kU0qlGCyiZ",1,"fcCB","reg","C47",20,0.08,-0.795379538626699,NA
"1UyTuCcPk3kU0qlGCyiZ",1,"fcCB","reg","M7949",100,2,1.74407226541171,NA
"xDJ0JpfeWhke1GvUwHem",1,"fcAE","reg","G1472",61,0.7442,0.554948831460786,NA
"xDJ0JpfeWhke1GvUwHem",1,"fcAE","reg","G1948",12,1.5488,1.1725437716412,NA
"xDJ0JpfeWhke1GvUwHem",1,"fcAE","reg","G2404",36,0.8192,0.775633766847643,NA
"Cxv3OL9bAloZXz0mUogg",1,"fcAE","reg","G1472",56,0.6272,0.320475556145692,NA
"Cxv3OL9bAloZXz0mUogg",1,"fcAE","reg","G1948",95,0.00500000000000001,-1.13025687515515,NA
"Cxv3OL9bAloZXz0mUogg",1,"fcAE","reg","G2404",40,0.72,0.54445725782847,NA
"fzuvw9IMx5kMEU5m0lQu",1,"fcDC","reg","C47",20,0.08,-0.795379538626699,NA
"fzuvw9IMx5kMEU5m0lQu",1,"fcDC","reg","M7949",65,0.845,-0.147769113535057,NA
"fzuvw9IMx5kMEU5m0lQu",1,"fcDC","reg","G1920",32,0.9248,0.142899716611748,NA
"fzuvw9IMx5kMEU5m0lQu",1,"fcDC","reg","G2006",55,0.405,-0.635856389206254,NA
"j49ae9H3AT6mRC6ygqv8",1,"fcAE","reg","G1472",20,0.08,-0.776137916097212,NA
"j49ae9H3AT6mRC6ygqv8",1,"fcAE","reg","G1948",23,1.1858,0.631076849250299,NA
"j49ae9H3AT6mRC6ygqv8",1,"fcAE","reg","G2404",70,0.18,-0.71396325497751,NA
"5coZDns40wcdgPzHyzrU",1,"fcAE","reg","G1472",10,0.02,-0.896380621387004,NA
"5coZDns40wcdgPzHyzrU",1,"fcAE","reg","G1948",20,1.28,0.771589753077361,NA
"5coZDns40wcdgPzHyzrU",1,"fcAE","reg","G2404",40,0.72,0.54445725782847,NA
"Q8xQjMfeUVXmPEqv1H7b",1,"fcCB","reg","C1039",60,0.32,-0.919359234968934,NA
