"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","trial_name","rt","ns_id","ns_response","wave","correct_answer","correct"
"9BIZx07jE4Ef90AedDSlXVBssn","OaXvKNf7npnHMWemsmQPyaw6RU",4620450,1230,FALSE,"number_series_test_trial",11746,"NS_3","60","2.0","64",0
"9BIZx07jE4Ef90AedDSlXVBssn","OaXvKNf7npnHMWemsmQPyaw6RU",4642452,1231,FALSE,"number_series_test_trial",21999,"NS_4","31","2.0","29",0
"9BIZx07jE4Ef90AedDSlXVBssn","OaXvKNf7npnHMWemsmQPyaw6RU",4673456,1232,TRUE,"number_series_test_trial",31001,"NS_5","8/","2.0","8/16",0
"9BIZx07jE4Ef90AedDSlXVBssn","OaXvKNf7npnHMWemsmQPyaw6RU",4702298,1233,FALSE,"number_series_test_trial",28840,"NS_6","181","2.0","165",0
"9BIZx07jE4Ef90AedDSlXVBssn","OaXvKNf7npnHMWemsmQPyaw6RU",4733300,1234,TRUE,"number_series_test_trial",31000,"NS_7",NA,"2.0","43",NA
"9BIZx07jE4Ef90AedDSlXVBssn","OaXvKNf7npnHMWemsmQPyaw6RU",4755798,1235,FALSE,"number_series_test_trial",22495,"NS_8","8010","2.0","8900",0
"9BIZx07jE4Ef90AedDSlXVBssn","OaXvKNf7npnHMWemsmQPyaw6RU",4786800,1236,TRUE,"number_series_test_trial",31000,"NS_9",NA,"2.0","12/16",NA
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",759270,150,FALSE,"number_series_test_trial",26622,"NS_1","0","3.0","-2",0
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",781801,151,FALSE,"number_series_test_trial",22529,"NS_2","28","3.0","28",1
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",810250,152,FALSE,"number_series_test_trial",28447,"NS_3","63","3.0","64",0
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",838284,153,FALSE,"number_series_test_trial",28033,"NS_4","29","3.0","29",1
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",869286,154,TRUE,"number_series_test_trial",31001,"NS_5",NA,"3.0","8/16",NA
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",893682,155,FALSE,"number_series_test_trial",24394,"NS_6","187","3.0","165",0
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",924684,156,TRUE,"number_series_test_trial",31000,"NS_7",NA,"3.0","43",NA
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",943833,157,FALSE,"number_series_test_trial",19148,"NS_8","8900","3.0","8900",1
"61lVwkrbPKX7s3Sky5R1eGbANB","CAau7OdzNgY276xYwj2HwQjYnx",969257,158,FALSE,"number_series_test_trial",25423,"NS_9","10/18","3.0","12/16",0
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3292458,314,FALSE,"number_series_test_trial",8112,"NS_1","-2","3.0","-2",1
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3299856,315,FALSE,"number_series_test_trial",7392,"NS_2","28","3.0","28",1
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3306926,316,FALSE,"number_series_test_trial",7063,"NS_3","64","3.0","64",1
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3323337,317,FALSE,"number_series_test_trial",16404,"NS_4","29","3.0","29",1
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3346059,318,FALSE,"number_series_test_trial",22713,"NS_5","8/16","3.0","8/16",1
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3377073,319,TRUE,"number_series_test_trial",31006,"NS_6",NA,"3.0","165",NA
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3396909,320,FALSE,"number_series_test_trial",19829,"NS_7","43","3.0","43",1
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3413468,321,FALSE,"number_series_test_trial",16552,"NS_8","8900","3.0","8900",1
"b9CoBZdE1dRpzYftOrE2yXFZxW","M0Dqk0rDjDcoYlYJ3Kw1lmOkiK",3444484,322,TRUE,"number_series_test_trial",31008,"NS_9","12/16","3.0","12/16",1
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5295202,1165,TRUE,"number_series_test_trial",31010,"NS_1",NA,"2.0","-2",NA
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5596889,1166,FALSE,"number_series_test_trial",301685,"NS_2","28","2.0","28",1
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5618883,1167,FALSE,"number_series_test_trial",21869,"NS_3","66","2.0","64",0
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5638278,1168,FALSE,"number_series_test_trial",19385,"NS_4","29","2.0","29",1
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5669297,1169,TRUE,"number_series_test_trial",31012,"NS_5","8/","2.0","8/16",0
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5700318,1170,TRUE,"number_series_test_trial",31013,"NS_6",NA,"2.0","165",NA
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5731334,1171,TRUE,"number_series_test_trial",31009,"NS_7",NA,"2.0","43",NA
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5753755,1172,FALSE,"number_series_test_trial",22413,"NS_8","8900","2.0","8900",1
"fKyu5qyHKrGbQNZ5V22Ujidtu2","hiJoHzKLYjGY0JOiARP5m6lbVg",5782573,1173,FALSE,"number_series_test_trial",28814,"NS_9","12/16","2.0","12/16",1
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",4943019,1282,FALSE,"number_series_test_trial",17715,"NS_1","-2","2.0","-2",1
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",4963859,1283,FALSE,"number_series_test_trial",20836,"NS_2","28","2.0","28",1
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",4990044,1284,FALSE,"number_series_test_trial",26180,"NS_3","67","2.0","64",0
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",5007884,1285,FALSE,"number_series_test_trial",17834,"NS_4","29","2.0","29",1
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",5038898,1286,TRUE,"number_series_test_trial",31010,"NS_5",NA,"2.0","8/16",NA
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",5069903,1287,TRUE,"number_series_test_trial",30999,"NS_6",NA,"2.0","165",NA
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",5100907,1288,TRUE,"number_series_test_trial",30999,"NS_7",NA,"2.0","43",NA
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",5131912,1289,TRUE,"number_series_test_trial",31000,"NS_8",NA,"2.0","8900",NA
"kjTfRJQho7ynOHWmgLuFGqcZAa","IOpQPKeWfLgMXsQrfjwfYZ5tc6",5162916,1290,TRUE,"number_series_test_trial",31000,"NS_9",NA,"2.0","12/16",NA
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6078599,1203,FALSE,"number_series_test_trial",11099,"NS_1","-2","3.0","-2",1
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6085277,1204,FALSE,"number_series_test_trial",6673,"NS_2","28","3.0","28",1
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6094887,1205,FALSE,"number_series_test_trial",9604,"NS_3","64","3.0","64",1
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6109962,1206,FALSE,"number_series_test_trial",15070,"NS_4","29","3.0","29",1
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6135718,1207,FALSE,"number_series_test_trial",25753,"NS_5","8/16","3.0","8/16",1
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6166723,1208,TRUE,"number_series_test_trial",31001,"NS_6",NA,"3.0","165",NA
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6197726,1209,TRUE,"number_series_test_trial",31000,"NS_7",NA,"3.0","43",NA
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6199841,1210,FALSE,"number_series_test_trial",2111,"NS_8","43","3.0","8900",0
"HzkqNoBV9xN7djmp8KYHcQGVQT","1Sp5zDi3qg4ZGnrcSqpE2aNB9b",6230844,1211,TRUE,"number_series_test_trial",30998,"NS_9",NA,"3.0","12/16",NA
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",603797,49,FALSE,"number_series_test_trial",6562,"NS_1","-2","2.0","-2",1
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",609726,50,FALSE,"number_series_test_trial",5923,"NS_2","28","2.0","28",1
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",618242,51,FALSE,"number_series_test_trial",8512,"NS_3","64","2.0","64",1
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",645906,52,FALSE,"number_series_test_trial",27661,"NS_4","32","2.0","29",0
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",665898,53,FALSE,"number_series_test_trial",19990,"NS_5","8/16","2.0","8/16",1
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",686227,54,FALSE,"number_series_test_trial",20323,"NS_6","120","2.0","165",0
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",717244,55,TRUE,"number_series_test_trial",31014,"NS_7",NA,"2.0","43",NA
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",742792,56,FALSE,"number_series_test_trial",25544,"NS_8","8998","2.0","8900",0
"FVXXyUR8N57I32gsI0a7uQIcQ7","Qo95KXpFeDgJOX6oz5QnQ5Xf35",773808,57,TRUE,"number_series_test_trial",31013,"NS_9","10/14","2.0","12/16",0
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1664234,538,FALSE,"number_series_test_trial",12230,"NS_1","-2","3.0","-2",1
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1672877,539,FALSE,"number_series_test_trial",8641,"NS_2","28","3.0","28",1
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1688671,540,FALSE,"number_series_test_trial",15793,"NS_3","63","3.0","64",0
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1697759,541,FALSE,"number_series_test_trial",9087,"NS_4","27","3.0","29",0
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1728762,542,TRUE,"number_series_test_trial",31001,"NS_5","8/","3.0","8/16",0
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1742991,543,FALSE,"number_series_test_trial",14228,"NS_6","166","3.0","165",0
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1773994,544,TRUE,"number_series_test_trial",31001,"NS_7","46","3.0","43",0
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1790935,545,FALSE,"number_series_test_trial",16939,"NS_8","8000","3.0","8900",0
"FuMnwfdgQxu7LrKtZgvslbjX9q","FsRAkyh2QmFxSKLGPJQSEf5Fkw",1814712,546,FALSE,"number_series_test_trial",23776,"NS_9","9/12","3.0","12/16",0
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1618692,193,FALSE,"number_series_test_trial",14000,"NS_1","-2","2.0","-2",1
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1626300,194,FALSE,"number_series_test_trial",7599,"NS_2","28","2.0","28",1
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1634555,195,FALSE,"number_series_test_trial",8249,"NS_3","64","2.0","64",1
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1653635,196,FALSE,"number_series_test_trial",19074,"NS_4","29","2.0","29",1
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1684661,197,TRUE,"number_series_test_trial",31010,"NS_5","8","2.0","8/16",0
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1715673,198,TRUE,"number_series_test_trial",30993,"NS_6","140","2.0","165",0
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1746693,199,TRUE,"number_series_test_trial",30995,"NS_7","43","2.0","43",1
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1768286,200,FALSE,"number_series_test_trial",21579,"NS_8","8900","2.0","8900",1
"M3QkqwsGG89cfZHwg8LJX8Bq8F","MGKIYt4eIYkJpObmAND5CF3F2P",1792014,201,FALSE,"number_series_test_trial",23722,"NS_9","10/24","2.0","12/16",0
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121580235,1312,FALSE,"number_series_test_trial",7590,"NS_1","-2","2.0","-2",1
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121586769,1313,FALSE,"number_series_test_trial",6530,"NS_2","28","2.0","28",1
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121597765,1314,FALSE,"number_series_test_trial",10993,"NS_3","64","2.0","64",1
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121604978,1315,FALSE,"number_series_test_trial",7209,"NS_4","29","2.0","29",1
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121622921,1316,FALSE,"number_series_test_trial",17941,"NS_5","8/16","2.0","8/16",1
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121636374,1317,FALSE,"number_series_test_trial",13448,"NS_6","120","2.0","165",0
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121653868,1318,FALSE,"number_series_test_trial",17492,"NS_7","43","2.0","43",1
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121684203,1319,FALSE,"number_series_test_trial",30331,"NS_8","8900","2.0","8900",1
"oeHqGz00MABds0ueuvAhHv2B7f","WElEQnWexhxe01Pcg5uStXZHpg",121709980,1320,FALSE,"number_series_test_trial",25774,"NS_9","12/16","2.0","12/16",1
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3719607,635,FALSE,"number_series_test_trial",9777,"NS_1","1","2.0","-2",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3732631,636,FALSE,"number_series_test_trial",13020,"NS_2","25","2.0","28",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3745195,637,FALSE,"number_series_test_trial",12559,"NS_3","49","2.0","64",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3760115,638,FALSE,"number_series_test_trial",14914,"NS_4","30","2.0","29",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3781876,639,FALSE,"number_series_test_trial",21757,"NS_5","6/18","2.0","8/16",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3792082,640,FALSE,"number_series_test_trial",10200,"NS_6","181","2.0","165",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3806844,641,FALSE,"number_series_test_trial",14757,"NS_7","12","2.0","43",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3817512,642,FALSE,"number_series_test_trial",10662,"NS_8","7000","2.0","8900",0
"MNyIE31KbTEqCZOUsiD7W0U3Fe","VCCySxh2dWTl7lzcapNNUER6eH",3848517,643,TRUE,"number_series_test_trial",30999,"NS_9",NA,"2.0","12/16",NA
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",638220,95,FALSE,"number_series_test_trial",11484,"NS_1","-2","2.0","-2",1
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",645934,96,FALSE,"number_series_test_trial",7712,"NS_2","28","2.0","28",1
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",664302,97,FALSE,"number_series_test_trial",18366,"NS_3","63","2.0","64",0
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",683592,98,FALSE,"number_series_test_trial",19288,"NS_4","29","2.0","29",1
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",711777,99,FALSE,"number_series_test_trial",28183,"NS_5","8/16","2.0","8/16",1
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",742779,100,TRUE,"number_series_test_trial",31000,"NS_6",NA,"2.0","165",NA
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",773781,101,TRUE,"number_series_test_trial",30999,"NS_7",NA,"2.0","43",NA
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",802646,102,FALSE,"number_series_test_trial",28863,"NS_8","8990","2.0","8900",0
"F1jX5a1fyhOmMSGGJ09OiO1Fjy","CAYe2jSag9ihrsM3ohgAjMimmI",833648,103,TRUE,"number_series_test_trial",30999,"NS_9",NA,"2.0","12/16",NA
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4391254,1187,FALSE,"number_series_test_trial",8716,"NS_1","-2","3.0","-2",1
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4407708,1188,FALSE,"number_series_test_trial",16443,"NS_2","28","3.0","28",1
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4437497,1189,FALSE,"number_series_test_trial",29783,"NS_3","60","3.0","64",0
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4465789,1190,FALSE,"number_series_test_trial",28284,"NS_4","29","3.0","29",1
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4492894,1191,FALSE,"number_series_test_trial",27101,"NS_5","8/16","3.0","8/16",1
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4521729,1192,FALSE,"number_series_test_trial",28829,"NS_6","132","3.0","165",0
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4535835,1193,FALSE,"number_series_test_trial",14100,"NS_7","42","3.0","43",0
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4557027,1194,FALSE,"number_series_test_trial",21188,"NS_8","8900","3.0","8900",1
"XyLJWymItQkYtW0DIEV6NehQSR","boTbQhPLtYJwa0MUE3sTJLQuVd",4566416,1195,FALSE,"number_series_test_trial",9382,"NS_9","10/14","3.0","12/16",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4410302,1316,FALSE,"number_series_test_trial",13405,"NS_1","2","2.0","-2",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4418734,1317,FALSE,"number_series_test_trial",8417,"NS_2","27","2.0","28",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4445509,1318,FALSE,"number_series_test_trial",26761,"NS_3","60","2.0","64",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4464483,1319,FALSE,"number_series_test_trial",18960,"NS_4","29","2.0","29",1
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4495077,1320,FALSE,"number_series_test_trial",30539,"NS_5","11/19","2.0","8/16",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4515172,1321,FALSE,"number_series_test_trial",20063,"NS_6","111","2.0","165",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4526935,1322,FALSE,"number_series_test_trial",11746,"NS_7","12","2.0","43",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4548486,1323,FALSE,"number_series_test_trial",21538,"NS_8","8990","2.0","8900",0
"gAE2vR87PHDrVwMvMSPhZ6AYWV","OtXMagMMs2jN8QtkrIBfz1hqOB",4568414,1324,FALSE,"number_series_test_trial",19914,"NS_9","12/14","2.0","12/16",0
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",108904,12,FALSE,"number_series_test_trial",17687,"NS_1","-2","2.0","-2",1
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",117519,13,FALSE,"number_series_test_trial",8601,"NS_2","28","2.0","28",1
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",148527,14,TRUE,"number_series_test_trial",30995,"NS_3",NA,"2.0","64",NA
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",179530,15,TRUE,"number_series_test_trial",30990,"NS_4",NA,"2.0","29",NA
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",210539,16,TRUE,"number_series_test_trial",30997,"NS_5",NA,"2.0","8/16",NA
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",241546,17,TRUE,"number_series_test_trial",30986,"NS_6",NA,"2.0","165",NA
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",272554,18,TRUE,"number_series_test_trial",30991,"NS_7",NA,"2.0","43",NA
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",301331,19,FALSE,"number_series_test_trial",28768,"NS_8","8990","2.0","8900",0
"44xwQio3fW3tYg3htRNjpHY5VQ","CEzDa8gx1mNJmyhsUKB4QZAook",332339,20,TRUE,"number_series_test_trial",30992,"NS_9","12/15","2.0","12/16",0
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3678312,683,FALSE,"number_series_test_trial",19733,"NS_1","0","2.0","-2",0
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3697376,684,FALSE,"number_series_test_trial",19062,"NS_2","28","2.0","28",1
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3728379,685,TRUE,"number_series_test_trial",31001,"NS_3",NA,"2.0","64",NA
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3750296,686,FALSE,"number_series_test_trial",21916,"NS_4","28","2.0","29",0
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3775208,687,FALSE,"number_series_test_trial",24910,"NS_5","6/15","2.0","8/16",0
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3792792,688,FALSE,"number_series_test_trial",17583,"NS_6","170","2.0","165",0
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3806456,689,FALSE,"number_series_test_trial",13663,"NS_7","9","2.0","43",0
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3837458,690,TRUE,"number_series_test_trial",31000,"NS_8",NA,"2.0","8900",NA
"p5bY6MRaajBlnoMdRAvyO5gMIh","FlM4FSUMkEHPKmT4SX01bQ7Xr5",3865945,691,FALSE,"number_series_test_trial",28485,"NS_9","10/16","2.0","12/16",0
"KUD1kf6hnb3NShner2z1iesdGV","v0Jaq1J5Utn3cYRbPzF62YtBu4",1575851,639,FALSE,"number_series_test_trial",21532,"NS_1","-2","2.0","-2",1
"KUD1kf6hnb3NShner2z1iesdGV","v0Jaq1J5Utn3cYRbPzF62YtBu4",1590109,640,FALSE,"number_series_test_trial",14257,"NS_2","28","2.0","28",1
"KUD1kf6hnb3NShner2z1iesdGV","v0Jaq1J5Utn3cYRbPzF62YtBu4",1621115,641,TRUE,"number_series_test_trial",31003,"NS_3",NA,"2.0","64",NA
"KUD1kf6hnb3NShner2z1iesdGV","v0Jaq1J5Utn3cYRbPzF62YtBu4",1644523,642,FALSE,"number_series_test_trial",23403,"NS_4","29","2.0","29",1
